Date,Australia,Austria,Belgium,Canada,Denmark,Finland,France,Germany,Hong Kong,Ireland,Israel,Italy,Japan,Netherlands,New Zealand,Norway,Portugal,Singapore,Spain,Sweden,Switzerland,United Kingdom,USA
1970-09-02,90.662,107.071,100.293,99.774,87.926,,92.483,81.757,131.03,,,91.278,87.343,100.126,,122.538,,90.324,96.961,83.003,90.981,87.108,89.109
1970-09-03,90.662,107.071,100.293,99.774,87.926,,92.483,81.757,131.03,,,91.278,87.343,100.126,,122.538,,90.324,96.961,83.003,90.981,87.108,89.109
1970-09-04,90.662,107.071,100.293,99.774,87.926,,92.483,81.757,131.03,,,91.278,87.343,100.126,,122.538,,90.324,96.961,83.003,90.981,87.108,89.109
1970-09-07,90.662,107.071,100.293,99.774,87.926,,92.483,81.757,131.03,,,91.278,87.343,100.126,,122.538,,90.324,96.961,83.003,90.981,87.108,89.109
1970-09-08,90.662,107.071,100.293,99.774,87.926,,92.483,81.757,131.03,,,91.278,87.343,100.126,,122.538,,90.324,96.961,83.003,90.981,87.108,89.109
1970-09-09,90.662,107.071,100.293,99.774,87.926,,92.483,81.757,131.03,,,91.278,87.343,100.126,,122.538,,90.324,96.961,83.003,90.981,87.108,89.109
1970-09-10,90.662,107.071,100.293,99.774,87.926,,92.483,81.757,131.03,,,91.278,87.343,100.126,,122.538,,90.324,96.961,83.003,90.981,87.108,89.109
1970-09-11,90.662,107.071,100.293,99.774,87.926,,92.483,81.757,131.03,,,91.278,87.343,100.126,,122.538,,90.324,96.961,83.003,90.981,87.108,89.109
1970-09-14,90.662,107.071,100.293,99.774,87.926,,92.483,81.757,131.03,,,91.278,87.343,100.126,,122.538,,90.324,96.961,83.003,90.981,87.108,89.109
1970-09-15,90.662,107.071,100.293,99.774,87.926,,92.483,81.757,131.03,,,91.278,87.343,100.126,,122.538,,90.324,96.961,83.003,90.981,87.108,89.109
1970-09-16,90.662,107.071,100.293,99.774,87.926,,92.483,81.757,131.03,,,91.278,87.343,100.126,,122.538,,90.324,96.961,83.003,90.981,87.108,89.109
1970-09-17,90.662,107.071,100.293,99.774,87.926,,92.483,81.757,131.03,,,91.278,87.343,100.126,,122.538,,90.324,96.961,83.003,90.981,87.108,89.109
1970-09-18,90.662,107.071,100.293,99.774,87.926,,92.483,81.757,131.03,,,91.278,87.343,100.126,,122.538,,90.324,96.961,83.003,90.981,87.108,89.109
1970-09-21,90.662,107.071,100.293,99.774,87.926,,92.483,81.757,131.03,,,91.278,87.343,100.126,,122.538,,90.324,96.961,83.003,90.981,87.108,89.109
1970-09-22,90.662,107.071,100.293,99.774,87.926,,92.483,81.757,131.03,,,91.278,87.343,100.126,,122.538,,90.324,96.961,83.003,90.981,87.108,89.109
1970-09-23,90.662,107.071,100.293,99.774,87.926,,92.483,81.757,131.03,,,91.278,87.343,100.126,,122.538,,90.324,96.961,83.003,90.981,87.108,89.109
1970-09-24,90.662,107.071,100.293,99.774,87.926,,92.483,81.757,131.03,,,91.278,87.343,100.126,,122.538,,90.324,96.961,83.003,90.981,87.108,89.109
1970-09-25,90.662,107.071,100.293,99.774,87.926,,92.483,81.757,131.03,,,91.278,87.343,100.126,,122.538,,90.324,96.961,83.003,90.981,87.108,89.109
1970-09-28,90.662,107.071,100.293,99.774,87.926,,92.483,81.757,131.03,,,91.278,87.343,100.126,,122.538,,90.324,96.961,83.003,90.981,87.108,89.109
1970-09-29,90.662,107.071,100.293,99.774,87.926,,92.483,81.757,131.03,,,91.278,87.343,100.126,,122.538,,90.324,96.961,83.003,90.981,87.108,89.109
1970-09-30,90.656,108.778,100.77,106.006,84.603,,89.657,80.219,128.427,,,88.864,86.037,98.168,,125.817,,90.89,93.5,80.734,86.953,91.989,91.875
1970-10-01,90.656,108.778,100.77,106.006,84.603,,89.657,80.219,128.427,,,88.864,86.037,98.168,,125.817,,90.89,93.5,80.734,86.953,91.989,91.875
1970-10-02,90.656,108.778,100.77,106.006,84.603,,89.657,80.219,128.427,,,88.864,86.037,98.168,,125.817,,90.89,93.5,80.734,86.953,91.989,91.875
1970-10-05,90.656,108.778,100.77,106.006,84.603,,89.657,80.219,128.427,,,88.864,86.037,98.168,,125.817,,90.89,93.5,80.734,86.953,91.989,91.875
1970-10-06,90.656,108.778,100.77,106.006,84.603,,89.657,80.219,128.427,,,88.864,86.037,98.168,,125.817,,90.89,93.5,80.734,86.953,91.989,91.875
1970-10-07,90.656,108.778,100.77,106.006,84.603,,89.657,80.219,128.427,,,88.864,86.037,98.168,,125.817,,90.89,93.5,80.734,86.953,91.989,91.875
1970-10-08,90.656,108.778,100.77,106.006,84.603,,89.657,80.219,128.427,,,88.864,86.037,98.168,,125.817,,90.89,93.5,80.734,86.953,91.989,91.875
1970-10-09,90.656,108.778,100.77,106.006,84.603,,89.657,80.219,128.427,,,88.864,86.037,98.168,,125.817,,90.89,93.5,80.734,86.953,91.989,91.875
1970-10-12,90.656,108.778,100.77,106.006,84.603,,89.657,80.219,128.427,,,88.864,86.037,98.168,,125.817,,90.89,93.5,80.734,86.953,91.989,91.875
1970-10-13,90.656,108.778,100.77,106.006,84.603,,89.657,80.219,128.427,,,88.864,86.037,98.168,,125.817,,90.89,93.5,80.734,86.953,91.989,91.875
1970-10-14,90.656,108.778,100.77,106.006,84.603,,89.657,80.219,128.427,,,88.864,86.037,98.168,,125.817,,90.89,93.5,80.734,86.953,91.989,91.875
1970-10-15,90.656,108.778,100.77,106.006,84.603,,89.657,80.219,128.427,,,88.864,86.037,98.168,,125.817,,90.89,93.5,80.734,86.953,91.989,91.875
1970-10-16,90.656,108.778,100.77,106.006,84.603,,89.657,80.219,128.427,,,88.864,86.037,98.168,,125.817,,90.89,93.5,80.734,86.953,91.989,91.875
1970-10-19,90.656,108.778,100.77,106.006,84.603,,89.657,80.219,128.427,,,88.864,86.037,98.168,,125.817,,90.89,93.5,80.734,86.953,91.989,91.875
1970-10-20,90.656,108.778,100.77,106.006,84.603,,89.657,80.219,128.427,,,88.864,86.037,98.168,,125.817,,90.89,93.5,80.734,86.953,91.989,91.875
1970-10-21,90.656,108.778,100.77,106.006,84.603,,89.657,80.219,128.427,,,88.864,86.037,98.168,,125.817,,90.89,93.5,80.734,86.953,91.989,91.875
1970-10-22,90.656,108.778,100.77,106.006,84.603,,89.657,80.219,128.427,,,88.864,86.037,98.168,,125.817,,90.89,93.5,80.734,86.953,91.989,91.875
1970-10-23,90.656,108.778,100.77,106.006,84.603,,89.657,80.219,128.427,,,88.864,86.037,98.168,,125.817,,90.89,93.5,80.734,86.953,91.989,91.875
1970-10-26,90.656,108.778,100.77,106.006,84.603,,89.657,80.219,128.427,,,88.864,86.037,98.168,,125.817,,90.89,93.5,80.734,86.953,91.989,91.875
1970-10-27,90.656,108.778,100.77,106.006,84.603,,89.657,80.219,128.427,,,88.864,86.037,98.168,,125.817,,90.89,93.5,80.734,86.953,91.989,91.875
1970-10-28,90.656,108.778,100.77,106.006,84.603,,89.657,80.219,128.427,,,88.864,86.037,98.168,,125.817,,90.89,93.5,80.734,86.953,91.989,91.875
1970-10-29,90.656,108.778,100.77,106.006,84.603,,89.657,80.219,128.427,,,88.864,86.037,98.168,,125.817,,90.89,93.5,80.734,86.953,91.989,91.875
1970-10-30,82.215,107.153,101.822,104.251,86.313,,90.75,78.815,124.276,,,84.714,86.845,97.912,,128.252,,91.478,96.325,72.224,85.703,91.557,90.95
1970-11-02,82.215,107.153,101.822,104.251,86.313,,90.75,78.815,124.276,,,84.714,86.845,97.912,,128.252,,91.478,96.325,72.224,85.703,91.557,90.95
1970-11-03,82.215,107.153,101.822,104.251,86.313,,90.75,78.815,124.276,,,84.714,86.845,97.912,,128.252,,91.478,96.325,72.224,85.703,91.557,90.95
1970-11-04,82.215,107.153,101.822,104.251,86.313,,90.75,78.815,124.276,,,84.714,86.845,97.912,,128.252,,91.478,96.325,72.224,85.703,91.557,90.95
1970-11-05,82.215,107.153,101.822,104.251,86.313,,90.75,78.815,124.276,,,84.714,86.845,97.912,,128.252,,91.478,96.325,72.224,85.703,91.557,90.95
1970-11-06,82.215,107.153,101.822,104.251,86.313,,90.75,78.815,124.276,,,84.714,86.845,97.912,,128.252,,91.478,96.325,72.224,85.703,91.557,90.95
1970-11-09,82.215,107.153,101.822,104.251,86.313,,90.75,78.815,124.276,,,84.714,86.845,97.912,,128.252,,91.478,96.325,72.224,85.703,91.557,90.95
1970-11-10,82.215,107.153,101.822,104.251,86.313,,90.75,78.815,124.276,,,84.714,86.845,97.912,,128.252,,91.478,96.325,72.224,85.703,91.557,90.95
1970-11-11,82.215,107.153,101.822,104.251,86.313,,90.75,78.815,124.276,,,84.714,86.845,97.912,,128.252,,91.478,96.325,72.224,85.703,91.557,90.95
1970-11-12,82.215,107.153,101.822,104.251,86.313,,90.75,78.815,124.276,,,84.714,86.845,97.912,,128.252,,91.478,96.325,72.224,85.703,91.557,90.95
1970-11-13,82.215,107.153,101.822,104.251,86.313,,90.75,78.815,124.276,,,84.714,86.845,97.912,,128.252,,91.478,96.325,72.224,85.703,91.557,90.95
1970-11-16,82.215,107.153,101.822,104.251,86.313,,90.75,78.815,124.276,,,84.714,86.845,97.912,,128.252,,91.478,96.325,72.224,85.703,91.557,90.95
1970-11-17,82.215,107.153,101.822,104.251,86.313,,90.75,78.815,124.276,,,84.714,86.845,97.912,,128.252,,91.478,96.325,72.224,85.703,91.557,90.95
1970-11-18,82.215,107.153,101.822,104.251,86.313,,90.75,78.815,124.276,,,84.714,86.845,97.912,,128.252,,91.478,96.325,72.224,85.703,91.557,90.95
1970-11-19,82.215,107.153,101.822,104.251,86.313,,90.75,78.815,124.276,,,84.714,86.845,97.912,,128.252,,91.478,96.325,72.224,85.703,91.557,90.95
1970-11-20,82.215,107.153,101.822,104.251,86.313,,90.75,78.815,124.276,,,84.714,86.845,97.912,,128.252,,91.478,96.325,72.224,85.703,91.557,90.95
1970-11-23,82.215,107.153,101.822,104.251,86.313,,90.75,78.815,124.276,,,84.714,86.845,97.912,,128.252,,91.478,96.325,72.224,85.703,91.557,90.95
1970-11-24,82.215,107.153,101.822,104.251,86.313,,90.75,78.815,124.276,,,84.714,86.845,97.912,,128.252,,91.478,96.325,72.224,85.703,91.557,90.95
1970-11-25,82.215,107.153,101.822,104.251,86.313,,90.75,78.815,124.276,,,84.714,86.845,97.912,,128.252,,91.478,96.325,72.224,85.703,91.557,90.95
1970-11-26,82.215,107.153,101.822,104.251,86.313,,90.75,78.815,124.276,,,84.714,86.845,97.912,,128.252,,91.478,96.325,72.224,85.703,91.557,90.95
1970-11-27,82.215,107.153,101.822,104.251,86.313,,90.75,78.815,124.276,,,84.714,86.845,97.912,,128.252,,91.478,96.325,72.224,85.703,91.557,90.95
1970-11-30,78.062,107.586,100.045,108.919,87.196,,89.764,75.754,129.533,,,82.847,84.039,87.781,,127.163,,90.192,96.092,78.211,82.107,85.076,95.67
1970-12-01,78.062,107.586,100.045,108.919,87.196,,89.764,75.754,129.533,,,82.847,84.039,87.781,,127.163,,90.192,96.092,78.211,82.107,85.076,95.67
1970-12-02,78.062,107.586,100.045,108.919,87.196,,89.764,75.754,129.533,,,82.847,84.039,87.781,,127.163,,90.192,96.092,78.211,82.107,85.076,95.67
1970-12-03,78.062,107.586,100.045,108.919,87.196,,89.764,75.754,129.533,,,82.847,84.039,87.781,,127.163,,90.192,96.092,78.211,82.107,85.076,95.67
1970-12-04,78.062,107.586,100.045,108.919,87.196,,89.764,75.754,129.533,,,82.847,84.039,87.781,,127.163,,90.192,96.092,78.211,82.107,85.076,95.67
1970-12-07,78.062,107.586,100.045,108.919,87.196,,89.764,75.754,129.533,,,82.847,84.039,87.781,,127.163,,90.192,96.092,78.211,82.107,85.076,95.67
1970-12-08,78.062,107.586,100.045,108.919,87.196,,89.764,75.754,129.533,,,82.847,84.039,87.781,,127.163,,90.192,96.092,78.211,82.107,85.076,95.67
1970-12-09,78.062,107.586,100.045,108.919,87.196,,89.764,75.754,129.533,,,82.847,84.039,87.781,,127.163,,90.192,96.092,78.211,82.107,85.076,95.67
1970-12-10,78.062,107.586,100.045,108.919,87.196,,89.764,75.754,129.533,,,82.847,84.039,87.781,,127.163,,90.192,96.092,78.211,82.107,85.076,95.67
1970-12-11,78.062,107.586,100.045,108.919,87.196,,89.764,75.754,129.533,,,82.847,84.039,87.781,,127.163,,90.192,96.092,78.211,82.107,85.076,95.67
1970-12-14,78.062,107.586,100.045,108.919,87.196,,89.764,75.754,129.533,,,82.847,84.039,87.781,,127.163,,90.192,96.092,78.211,82.107,85.076,95.67
1970-12-15,78.062,107.586,100.045,108.919,87.196,,89.764,75.754,129.533,,,82.847,84.039,87.781,,127.163,,90.192,96.092,78.211,82.107,85.076,95.67
1970-12-16,78.062,107.586,100.045,108.919,87.196,,89.764,75.754,129.533,,,82.847,84.039,87.781,,127.163,,90.192,96.092,78.211,82.107,85.076,95.67
1970-12-17,78.062,107.586,100.045,108.919,87.196,,89.764,75.754,129.533,,,82.847,84.039,87.781,,127.163,,90.192,96.092,78.211,82.107,85.076,95.67
1970-12-18,78.062,107.586,100.045,108.919,87.196,,89.764,75.754,129.533,,,82.847,84.039,87.781,,127.163,,90.192,96.092,78.211,82.107,85.076,95.67
1970-12-21,78.062,107.586,100.045,108.919,87.196,,89.764,75.754,129.533,,,82.847,84.039,87.781,,127.163,,90.192,96.092,78.211,82.107,85.076,95.67
1970-12-22,78.062,107.586,100.045,108.919,87.196,,89.764,75.754,129.533,,,82.847,84.039,87.781,,127.163,,90.192,96.092,78.211,82.107,85.076,95.67
1970-12-23,78.062,107.586,100.045,108.919,87.196,,89.764,75.754,129.533,,,82.847,84.039,87.781,,127.163,,90.192,96.092,78.211,82.107,85.076,95.67
1970-12-24,78.062,107.586,100.045,108.919,87.196,,89.764,75.754,129.533,,,82.847,84.039,87.781,,127.163,,90.192,96.092,78.211,82.107,85.076,95.67
1970-12-25,78.062,107.586,100.045,108.919,87.196,,89.764,75.754,129.533,,,82.847,84.039,87.781,,127.163,,90.192,96.092,78.211,82.107,85.076,95.67
1970-12-28,78.062,107.586,100.045,108.919,87.196,,89.764,75.754,129.533,,,82.847,84.039,87.781,,127.163,,90.192,96.092,78.211,82.107,85.076,95.67
1970-12-29,78.062,107.586,100.045,108.919,87.196,,89.764,75.754,129.533,,,82.847,84.039,87.781,,127.163,,90.192,96.092,78.211,82.107,85.076,95.67
1970-12-30,78.062,107.586,100.045,108.919,87.196,,89.764,75.754,129.533,,,82.847,84.039,87.781,,127.163,,90.192,96.092,78.211,82.107,85.076,95.67
1970-12-31,78.896,107.423,101.748,111.571,87.686,,91.298,73.272,138.801,,,79.683,84.422,89.167,,130.438,,92.763,93.121,77.516,84.769,90.171,100.927
1971-01-01,78.896,107.423,101.748,111.571,87.686,,91.298,73.272,138.801,,,79.683,84.422,89.167,,130.438,,92.763,93.121,77.516,84.769,90.171,100.927
1971-01-04,78.896,107.423,101.748,111.571,87.686,,91.298,73.272,138.801,,,79.683,84.422,89.167,,130.438,,92.763,93.121,77.516,84.769,90.171,100.927
1971-01-05,78.896,107.423,101.748,111.571,87.686,,91.298,73.272,138.801,,,79.683,84.422,89.167,,130.438,,92.763,93.121,77.516,84.769,90.171,100.927
1971-01-06,78.896,107.423,101.748,111.571,87.686,,91.298,73.272,138.801,,,79.683,84.422,89.167,,130.438,,92.763,93.121,77.516,84.769,90.171,100.927
1971-01-07,78.896,107.423,101.748,111.571,87.686,,91.298,73.272,138.801,,,79.683,84.422,89.167,,130.438,,92.763,93.121,77.516,84.769,90.171,100.927
1971-01-08,78.896,107.423,101.748,111.571,87.686,,91.298,73.272,138.801,,,79.683,84.422,89.167,,130.438,,92.763,93.121,77.516,84.769,90.171,100.927
1971-01-11,78.896,107.423,101.748,111.571,87.686,,91.298,73.272,138.801,,,79.683,84.422,89.167,,130.438,,92.763,93.121,77.516,84.769,90.171,100.927
1971-01-12,78.896,107.423,101.748,111.571,87.686,,91.298,73.272,138.801,,,79.683,84.422,89.167,,130.438,,92.763,93.121,77.516,84.769,90.171,100.927
1971-01-13,78.896,107.423,101.748,111.571,87.686,,91.298,73.272,138.801,,,79.683,84.422,89.167,,130.438,,92.763,93.121,77.516,84.769,90.171,100.927
1971-01-14,78.896,107.423,101.748,111.571,87.686,,91.298,73.272,138.801,,,79.683,84.422,89.167,,130.438,,92.763,93.121,77.516,84.769,90.171,100.927
1971-01-15,78.896,107.423,101.748,111.571,87.686,,91.298,73.272,138.801,,,79.683,84.422,89.167,,130.438,,92.763,93.121,77.516,84.769,90.171,100.927
1971-01-18,78.896,107.423,101.748,111.571,87.686,,91.298,73.272,138.801,,,79.683,84.422,89.167,,130.438,,92.763,93.121,77.516,84.769,90.171,100.927
1971-01-19,78.896,107.423,101.748,111.571,87.686,,91.298,73.272,138.801,,,79.683,84.422,89.167,,130.438,,92.763,93.121,77.516,84.769,90.171,100.927
1971-01-20,78.896,107.423,101.748,111.571,87.686,,91.298,73.272,138.801,,,79.683,84.422,89.167,,130.438,,92.763,93.121,77.516,84.769,90.171,100.927
1971-01-21,78.896,107.423,101.748,111.571,87.686,,91.298,73.272,138.801,,,79.683,84.422,89.167,,130.438,,92.763,93.121,77.516,84.769,90.171,100.927
1971-01-22,78.896,107.423,101.748,111.571,87.686,,91.298,73.272,138.801,,,79.683,84.422,89.167,,130.438,,92.763,93.121,77.516,84.769,90.171,100.927
1971-01-25,78.896,107.423,101.748,111.571,87.686,,91.298,73.272,138.801,,,79.683,84.422,89.167,,130.438,,92.763,93.121,77.516,84.769,90.171,100.927
1971-01-26,78.896,107.423,101.748,111.571,87.686,,91.298,73.272,138.801,,,79.683,84.422,89.167,,130.438,,92.763,93.121,77.516,84.769,90.171,100.927
1971-01-27,78.896,107.423,101.748,111.571,87.686,,91.298,73.272,138.801,,,79.683,84.422,89.167,,130.438,,92.763,93.121,77.516,84.769,90.171,100.927
1971-01-28,78.896,107.423,101.748,111.571,87.686,,91.298,73.272,138.801,,,79.683,84.422,89.167,,130.438,,92.763,93.121,77.516,84.769,90.171,100.927
1971-01-29,76.975,105.712,110.062,114.963,88.315,,95.686,83.577,145.166,,,80.519,88.749,91.176,,139.894,,98.506,99.125,82.986,92.24,90.221,105.338
1971-02-01,76.975,105.712,110.062,114.963,88.315,,95.686,83.577,145.166,,,80.519,88.749,91.176,,139.894,,98.506,99.125,82.986,92.24,90.221,105.338
1971-02-02,76.975,105.712,110.062,114.963,88.315,,95.686,83.577,145.166,,,80.519,88.749,91.176,,139.894,,98.506,99.125,82.986,92.24,90.221,105.338
1971-02-03,76.975,105.712,110.062,114.963,88.315,,95.686,83.577,145.166,,,80.519,88.749,91.176,,139.894,,98.506,99.125,82.986,92.24,90.221,105.338
1971-02-04,76.975,105.712,110.062,114.963,88.315,,95.686,83.577,145.166,,,80.519,88.749,91.176,,139.894,,98.506,99.125,82.986,92.24,90.221,105.338
1971-02-05,76.975,105.712,110.062,114.963,88.315,,95.686,83.577,145.166,,,80.519,88.749,91.176,,139.894,,98.506,99.125,82.986,92.24,90.221,105.338
1971-02-08,76.975,105.712,110.062,114.963,88.315,,95.686,83.577,145.166,,,80.519,88.749,91.176,,139.894,,98.506,99.125,82.986,92.24,90.221,105.338
1971-02-09,76.975,105.712,110.062,114.963,88.315,,95.686,83.577,145.166,,,80.519,88.749,91.176,,139.894,,98.506,99.125,82.986,92.24,90.221,105.338
1971-02-10,76.975,105.712,110.062,114.963,88.315,,95.686,83.577,145.166,,,80.519,88.749,91.176,,139.894,,98.506,99.125,82.986,92.24,90.221,105.338
1971-02-11,76.975,105.712,110.062,114.963,88.315,,95.686,83.577,145.166,,,80.519,88.749,91.176,,139.894,,98.506,99.125,82.986,92.24,90.221,105.338
1971-02-12,76.975,105.712,110.062,114.963,88.315,,95.686,83.577,145.166,,,80.519,88.749,91.176,,139.894,,98.506,99.125,82.986,92.24,90.221,105.338
1971-02-15,76.975,105.712,110.062,114.963,88.315,,95.686,83.577,145.166,,,80.519,88.749,91.176,,139.894,,98.506,99.125,82.986,92.24,90.221,105.338
1971-02-16,76.975,105.712,110.062,114.963,88.315,,95.686,83.577,145.166,,,80.519,88.749,91.176,,139.894,,98.506,99.125,82.986,92.24,90.221,105.338
1971-02-17,76.975,105.712,110.062,114.963,88.315,,95.686,83.577,145.166,,,80.519,88.749,91.176,,139.894,,98.506,99.125,82.986,92.24,90.221,105.338
1971-02-18,76.975,105.712,110.062,114.963,88.315,,95.686,83.577,145.166,,,80.519,88.749,91.176,,139.894,,98.506,99.125,82.986,92.24,90.221,105.338
1971-02-19,76.975,105.712,110.062,114.963,88.315,,95.686,83.577,145.166,,,80.519,88.749,91.176,,139.894,,98.506,99.125,82.986,92.24,90.221,105.338
1971-02-22,76.975,105.712,110.062,114.963,88.315,,95.686,83.577,145.166,,,80.519,88.749,91.176,,139.894,,98.506,99.125,82.986,92.24,90.221,105.338
1971-02-23,76.975,105.712,110.062,114.963,88.315,,95.686,83.577,145.166,,,80.519,88.749,91.176,,139.894,,98.506,99.125,82.986,92.24,90.221,105.338
1971-02-24,76.975,105.712,110.062,114.963,88.315,,95.686,83.577,145.166,,,80.519,88.749,91.176,,139.894,,98.506,99.125,82.986,92.24,90.221,105.338
1971-02-25,76.975,105.712,110.062,114.963,88.315,,95.686,83.577,145.166,,,80.519,88.749,91.176,,139.894,,98.506,99.125,82.986,92.24,90.221,105.338
1971-02-26,75.4,106.492,112.731,114.483,85.748,,94.843,86.937,137.665,,,82.663,92.537,91.13,,139.99,,97.293,99.981,86.704,92.626,88.342,106.18
1971-03-01,75.4,106.492,112.731,114.483,85.748,,94.843,86.937,137.665,,,82.663,92.537,91.13,,139.99,,97.293,99.981,86.704,92.626,88.342,106.18
1971-03-02,75.4,106.492,112.731,114.483,85.748,,94.843,86.937,137.665,,,82.663,92.537,91.13,,139.99,,97.293,99.981,86.704,92.626,88.342,106.18
1971-03-03,75.4,106.492,112.731,114.483,85.748,,94.843,86.937,137.665,,,82.663,92.537,91.13,,139.99,,97.293,99.981,86.704,92.626,88.342,106.18
1971-03-04,75.4,106.492,112.731,114.483,85.748,,94.843,86.937,137.665,,,82.663,92.537,91.13,,139.99,,97.293,99.981,86.704,92.626,88.342,106.18
1971-03-05,75.4,106.492,112.731,114.483,85.748,,94.843,86.937,137.665,,,82.663,92.537,91.13,,139.99,,97.293,99.981,86.704,92.626,88.342,106.18
1971-03-08,75.4,106.492,112.731,114.483,85.748,,94.843,86.937,137.665,,,82.663,92.537,91.13,,139.99,,97.293,99.981,86.704,92.626,88.342,106.18
1971-03-09,75.4,106.492,112.731,114.483,85.748,,94.843,86.937,137.665,,,82.663,92.537,91.13,,139.99,,97.293,99.981,86.704,92.626,88.342,106.18
1971-03-10,75.4,106.492,112.731,114.483,85.748,,94.843,86.937,137.665,,,82.663,92.537,91.13,,139.99,,97.293,99.981,86.704,92.626,88.342,106.18
1971-03-11,75.4,106.492,112.731,114.483,85.748,,94.843,86.937,137.665,,,82.663,92.537,91.13,,139.99,,97.293,99.981,86.704,92.626,88.342,106.18
1971-03-12,75.4,106.492,112.731,114.483,85.748,,94.843,86.937,137.665,,,82.663,92.537,91.13,,139.99,,97.293,99.981,86.704,92.626,88.342,106.18
1971-03-15,75.4,106.492,112.731,114.483,85.748,,94.843,86.937,137.665,,,82.663,92.537,91.13,,139.99,,97.293,99.981,86.704,92.626,88.342,106.18
1971-03-16,75.4,106.492,112.731,114.483,85.748,,94.843,86.937,137.665,,,82.663,92.537,91.13,,139.99,,97.293,99.981,86.704,92.626,88.342,106.18
1971-03-17,75.4,106.492,112.731,114.483,85.748,,94.843,86.937,137.665,,,82.663,92.537,91.13,,139.99,,97.293,99.981,86.704,92.626,88.342,106.18
1971-03-18,75.4,106.492,112.731,114.483,85.748,,94.843,86.937,137.665,,,82.663,92.537,91.13,,139.99,,97.293,99.981,86.704,92.626,88.342,106.18
1971-03-19,75.4,106.492,112.731,114.483,85.748,,94.843,86.937,137.665,,,82.663,92.537,91.13,,139.99,,97.293,99.981,86.704,92.626,88.342,106.18
